timestamp,Tf_in,Tf_out,m_flow,q_b
2020-09-29 09:00:00,20.128027686977905,16.128027686977905,0.08680222894763853,-10.0
2020-09-29 10:00:00,20.127908960632336,16.127908960632332,0.08680222894763853,-10.0
2020-09-29 11:00:00,20.12779100909732,16.127791009097315,0.08680222894763853,-10.0
2020-09-29 12:00:00,20.127673829765918,16.127673829765918,0.08680222894763853,-10.0
2020-09-29 13:00:00,20.127557420041153,16.127557420041153,0.08680222894763853,-10.0
2020-09-29 14:00:00,20.127441777335974,16.127441777335974,0.08680222894763853,-10.0
2020-09-29 15:00:00,20.12732689907322,16.127326899073218,0.08680222894763853,-10.0
2020-09-29 16:00:00,20.127212782685596,16.127212782685593,0.08680222894763853,-10.0
2020-09-29 17:00:00,20.127099425615633,16.127099425615633,0.08680222894763853,-10.0
2020-09-29 18:00:00,20.126986825315683,16.12698682531568,0.08680222894763853,-10.0
2020-09-29 19:00:00,20.126874979247848,16.126874979247848,0.08680222894763853,-10.0
2020-09-29 20:00:00,20.126763884883985,16.126763884883985,0.08680222894763853,-10.0
2020-09-29 21:00:00,20.12665353970566,16.126653539705657,0.08680222894763853,-10.0
2020-09-29 22:00:00,20.126543941204115,16.126543941204115,0.08680222894763853,-10.0
2020-09-29 23:00:00,15.428742370530822,15.428742370530822,0.0,0.0
2020-09-30 00:00:00,15.220332371729437,15.220332371729437,0.0,0.0
2020-09-30 01:00:00,15.08313609413696,15.08313609413696,0.0,0.0
2020-09-30 02:00:00,14.980614929279447,14.980614929279447,0.0,0.0
2020-09-30 03:00:00,14.899281557498028,14.899281557498028,0.0,0.0
2020-09-30 04:00:00,14.836643404545422,14.836643404545422,0.0,0.0
2020-09-30 05:00:00,14.781568903845923,14.781568903845923,0.0,0.0
2020-09-30 06:00:00,14.732532619850314,14.732532619850314,0.0,0.0
2020-09-30 07:00:00,14.688425217145884,14.688425217145884,0.0,0.0
2020-09-30 08:00:00,14.64840138274073,14.64840138274073,0.0,0.0
2020-09-30 09:00:00,14.611850453987525,14.611850453987525,0.0,0.0
2020-09-30 10:00:00,14.578316192055864,14.578316192055864,0.0,0.0
2020-09-30 11:00:00,14.547424913010737,14.547424913010737,0.0,0.0
2020-09-30 12:00:00,14.518847061405028,14.518847061405028,0.0,0.0
2020-09-30 13:00:00,14.492285043766607,14.492285043766607,0.0,0.0
2020-09-30 14:00:00,14.467473257171036,14.467473257171036,0.0,0.0
2020-09-30 15:00:00,14.444180527615982,14.444180527615982,0.0,0.0
2020-09-30 16:00:00,14.42221069479938,14.42221069479938,0.0,0.0
2020-09-30 17:00:00,14.401400603969634,14.401400603969634,0.0,0.0
2020-09-30 18:00:00,14.381616262262057,14.381616262262057,0.0,0.0
2020-09-30 19:00:00,14.362748196628093,14.362748196628093,0.0,0.0
2020-09-30 20:00:00,14.344706818908223,14.344706818908223,0.0,0.0
2020-09-30 21:00:00,14.327418265887399,14.327418265887399,0.0,0.0
2020-09-30 22:00:00,14.310820907471754,14.310820907471754,0.0,0.0
2020-09-30 23:00:00,14.294862542729607,14.294862542729607,0.0,0.0
2020-10-01 00:00:00,14.279498215287322,14.279498215287322,0.0,0.0
2020-10-01 01:00:00,14.264688547145392,14.264688547145392,0.0,0.0
2020-10-01 02:00:00,14.250398488060824,14.250398488060824,0.0,0.0
2020-10-01 03:00:00,14.2365963892607,14.2365963892607,0.0,0.0
2020-10-01 04:00:00,14.223253325841156,14.223253325841156,0.0,0.0
2020-10-01 05:00:00,14.210342607238022,14.210342607238022,0.0,0.0
2020-10-01 06:00:00,14.197839427994918,14.197839427994918,0.0,0.0
2020-10-01 07:00:00,14.18572062147468,14.18572062147468,0.0,0.0
2020-10-01 08:00:00,14.173964487477495,14.173964487477495,0.0,0.0
2020-10-01 09:00:00,14.16255067137497,14.16255067137497,0.0,0.0
2020-10-01 10:00:00,14.151460077716656,14.151460077716656,0.0,0.0
2020-10-01 11:00:00,14.140674805589704,14.140674805589704,0.0,0.0
2020-10-01 12:00:00,14.13017809650443,14.13017809650443,0.0,0.0
2020-10-01 13:00:00,14.119954288372167,14.119954288372167,0.0,0.0
2020-10-01 14:00:00,14.109988771338319,14.109988771338319,0.0,0.0
2020-10-01 15:00:00,14.100267942918489,14.100267942918489,0.0,0.0
2020-10-01 16:00:00,14.090779161135778,14.090779161135778,0.0,0.0
2020-10-01 17:00:00,14.081510695246372,14.081510695246372,0.0,0.0
2020-10-01 18:00:00,14.072451674236248,14.072451674236248,0.0,0.0
2020-10-01 19:00:00,14.063592033637377,14.063592033637377,0.0,0.0
2020-10-01 20:00:00,14.054922461402716,14.054922461402716,0.0,0.0
2020-10-01 21:00:00,14.046434343643714,14.046434343643714,0.0,0.0
2020-10-01 22:00:00,14.038119711011213,14.038119711011213,0.0,0.0
2020-10-01 23:00:00,14.029971186422818,14.029971186422818,0.0,0.0
2020-10-02 00:00:00,14.021981934730572,14.021981934730572,0.0,0.0
2020-10-02 01:00:00,14.014145614800759,14.014145614800759,0.0,0.0
