timestamp,Tf_in,Tf_out,m_flow,Tf_out_sim,residual
2021-10-30 05:00:00,13.112321885240783,13.112321885240783,0.0,13.029087765396174,-0.08323411984460982
2021-10-30 06:00:00,13.11189756019653,13.11189756019653,0.0,13.02864223482396,-0.08325532537256919
2021-10-30 07:00:00,13.11147404476196,13.11147404476196,0.0,13.028197537042455,-0.08327650771950523
2021-10-30 08:00:00,13.11105133642066,13.11105133642066,0.0,13.02775366954925,-0.0832976668714096
2021-10-30 09:00:00,13.110629432665764,13.110629432665764,0.0,13.0273106298512,-0.0833188028145635
2021-10-30 10:00:00,13.110208330999912,13.110208330999912,0.0,13.026868415464396,-0.08333991553551634
2021-10-30 11:00:00,13.10978802893522,13.10978802893522,0.0,13.026427023914135,-0.08336100502108579
2021-10-30 12:00:00,13.10936852399326,13.10936852399326,0.0,13.025986452734886,-0.08338207125837371
2021-10-30 13:00:00,13.108949813705012,13.108949813705012,0.0,13.025546699470262,-0.08340311423475022
2021-10-30 14:00:00,13.108531895610858,13.108531895610858,0.0,13.025107761672988,-0.08342413393786963
2021-10-30 15:00:00,13.108114767260531,13.108114767260531,0.0,13.024669636904871,-0.08344513035565981
2021-10-30 16:00:00,13.1076984262131,13.1076984262131,0.0,13.02423232273677,-0.08346610347632932
2021-10-30 17:00:00,13.107282870036926,13.107282870036926,0.0,13.023795816748564,-0.08348705328836203
2021-10-30 18:00:00,13.106868096309649,13.106868096309649,0.0,13.023360116529123,-0.08350797978052604
2021-10-30 19:00:00,13.106454102618136,13.106454102618136,0.0,13.022925219676274,-0.08352888294186123
2021-10-30 20:00:00,13.106040886558484,13.106040886558484,0.0,13.022491123796783,-0.08354976276170056
2021-10-30 21:00:00,13.105628445735958,13.105628445735958,0.0,13.022057826506309,-0.08357061922964881
2021-10-30 22:00:00,13.105216777764973,13.105216777764973,0.0,13.021625325429385,-0.08359145233558785
2021-10-30 23:00:00,8.407113163919654,12.407113163919652,0.0868022289476385,12.321582524796753,-0.08553063912289893
2021-10-31 00:00:00,8.198401148365758,12.198401148365758,0.0868022289476385,12.114077919556276,-0.08432322880948107
